filename,power,time,dR/R,residual,best_fit
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,45.76499386118656,-0.005817645734066334,-0.00004963907356582073,-0.005867284807632155
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,45.83170668022613,-0.005822808134565219,-0.000042436753601583777,-0.005865244888166803
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,45.8984194992657,-0.005817935044030413,-0.00004552041862863204,-0.005863455462659045
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,45.96513231830546,-0.005811337803812019,-0.00005057975659334638,-0.005861917560405366
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.03184513734503,-0.005814205465614876,-0.000046425990596986495,-0.005860631456211862
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.098557956384596,-0.0058334162322475095,-0.00002618044273717743,-0.005859596674984687
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.165270775424354,-0.005838863590979919,-0.00001994840753623446,-0.005858811998516154
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.23198359446393,-0.005831407124330396,-0.00002686835010014873,-0.005858275474430545
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.2986964135035,-0.005819651162798283,-0.000038333264449288626,-0.005857984427247572
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.365409232543065,-0.005806174730767747,-0.000051760740747692005,-0.005857935471515439
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.43212205158282,-0.005788971410503225,-0.00006915311645643626,-0.005858124526959661
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.498834870622396,-0.005798147675105784,-0.00006039916048235661,-0.00585854683558814
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.56554768966196,-0.005825962772237763,-0.000033234208449916224,-0.005859196980687679
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.63226050870173,-0.0058208003717388785,-0.000039268535903033176,-0.005860068907641912
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.69897332774129,-0.005801301640232942,-0.000059854306262769295,-0.0058611559464957115
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.765686146780865,-0.005814203131520486,-0.00004824770466608022,-0.005862450836186566
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.83239896582062,-0.005827966855878938,-0.00003597889447994138,-0.00586394575035888
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.899111784860196,-0.005814491096393789,-0.0000511412282794034,-0.005865632324673193
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,46.96582460389976,-0.005829975291250665,-0.00003752639426781064,-0.005867501685518476
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.03253742293952,-0.005834849054330858,-0.00003469542570118823,-0.005869544480032046
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.09925024197909,-0.005832840618959131,-0.00003891028836942607,-0.005871750907328557
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.16596306101866,-0.005816495852650871,-0.000057614898185769786,-0.00587411075083664
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.23267588005842,-0.005826532688775336,-0.00005008072286374291,-0.005876613411639079
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.29938869909799,-0.005849759653535514,-0.00002948828917475211,-0.005879247942710266
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.36610151813756,-0.005863521716344963,-0.000018481367597892977,-0.005882003083942856
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.43281433717732,-0.005883308412724203,-1.558885129533498e-6,-0.005884867297853737
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.49952715621689,-0.00591484806399578,0.00002701925813739566,-0.005887828805858385
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.56623997525646,-0.005954132819335572,0.00006325719433373372,-0.005890875625001838
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.632952794296216,-0.005962740829020082,0.0000687452239863922,-0.00589399560503369
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.69966561333579,-0.005977935713912879,0.00008075924819834525,-0.005897176465714533
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.76637843237536,-0.006017218135158279,0.00011681230091685826,-0.005900405834241421
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.83309125141512,-0.006025254883284964,0.000121583600604846,-0.005903671282680118
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.899804070454685,-0.006036436576619471,0.00012947621132656639,-0.005906960365292905
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,47.96651688949426,-0.006043018111093587,0.00013275745544171803,-0.005910260655651869
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.033229708533824,-0.00606997564334344,0.00015641585991469417,-0.005913559783428746
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.09994252757359,-0.00606280480747283,0.00014595933671840335,-0.005916845470754426
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.166655346613155,-0.006066812658296949,0.0001467070902538706,-0.005920105568043078
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.23336816565273,-0.006066818671576505,0.00014349058239811457,-0.005923328089178391
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.300080984692485,-0.006057368802754144,0.00013086755679236894,-0.005926501245961775
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.36679380373206,-0.006041289293221218,0.00011167581149568867,-0.0059296134817255295
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.433506622771624,-0.0059940008627923005,0.00006134735877517256,-0.005932653504017128
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.50021944181138,-0.005973351260796764,0.00003774094453274247,-0.005935610316264022
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.566932260850955,-0.005947821882441478,9.348634109267e-6,-0.005938473248332211
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.63364507989052,-0.005937214457304575,-4.017528591244816e-6,-0.00594123198589582
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.700357898930285,-0.005949256049615601,5.379451076896989e-6,-0.005943876598538704
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.76707071796985,-0.005936928153980275,-9.469412533540111e-6,-0.005946397566513815
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.833783537009424,-0.00591800135657755,-0.00003078444951288076,-0.00594878580609043
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.90049635604918,-0.005917715725798637,-0.0000333169676252883,-0.005951032693423925
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,48.967209175088755,-0.005911119158125632,-0.0000420109287621916,-0.005953130086887823
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.03392199412832,-0.005921446965763177,-0.00003362338204963844,-0.005955070347812816
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.10063481316808,-0.005925743454005988,-0.00003110290557644096,-0.005956846359582429
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.16734763220765,-0.0059283261575753185,-0.000030125387465115318,-0.005958451545040434
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.23406045124722,-0.005926891990401196,-0.000032987891769207904,-0.005959879882170404
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.30077327028698,-0.00593176575348139,-0.000029360164531716353,-0.005961125918013107
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.36748608932655,-0.005925181212367495,-0.00003700356842558598,-0.005962184780793081
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.43419890836612,-0.005913428257475161,-0.00004962393275602037,-0.0059630521902311814
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.50091172740588,-0.005936934167259831,-0.000026790298765584815,-0.005963724466025415
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.56762454644545,-0.0059647395719270874,5.410374390750136e-7,-0.005964198534488012
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.63433736548502,-0.005945244519606316,-0.000019227413725926047,-0.005964471933332242
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.70105018452459,-0.005917439114939058,-0.00004710369966891628,-0.005964542814607975
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.76776300356435,-0.005887048000062692,-0.00007736194572784561,-0.005964409945790537
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.83447582260391,-0.005868969075077374,-0.00009510363395552786,-0.005964072709032902
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.901188641643486,-0.005881873573004695,-0.00008165752559182934,-0.005963531098596524
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,49.967901460683244,-0.005912553325299753,-0.00005023239118183507,-0.005962785716481588
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.03461427972282,-0.005909973628370201,-0.000051864137912305264,-0.005961837766282506
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.10132709876238,-0.005902802792499589,-0.00005788625280006045,-0.005960689045299649
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.16803991780215,-0.005920584060146881,-0.00003875787479639889,-0.00595934193494328
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.23475273684171,-0.00597106320792568,0.000013263818455249224,-0.0059577993894704305
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.301465555881286,-0.006016637853681119,0.00006057293058101595,-0.005956064923100103
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.368178374921044,-0.006012639022776333,0.000058496427219555634,-0.0059541425955567774
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.43489119396061,-0.005995720660745336,0.00004368366464891759,-0.005952036996096418
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.50160401300018,-0.005988540804955391,0.000038787578882117785,-0.005949753226073273
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.56831683203994,-0.00597392786308876,0.00002663098297892713,-0.005947296880109833
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.63502965107951,-0.0059486961420715,4.022116135641261e-6,-0.005944674025935859
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.70174247011908,-0.0059346250679103,-7.266115055599293e-6,-0.005941891182965899
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.768455289158844,-0.005930328579667489,-8.62672002057644e-6,-0.005938955299688065
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.83516810819841,-0.005905953750986969,-0.00002991997895282223,-0.005935873729939791
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.90188092723798,-0.005914276129892568,-0.000018378078256348768,-0.005932654208148916
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,50.96859374627774,-0.005884167639155335,-0.000045137184465941435,-0.005929304823621276
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.035306565317306,-0.005887895872480097,-0.00003793812147785073,-0.005925833993957947
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.10201938435688,-0.005914850398090171,-7.400039597144428e-6,-0.005922250437687316
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.16873220339664,-0.005908253830417165,-0.00001030931578190411,-0.005918563146199069
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.23544502243621,-0.0058706918796701864,-0.0000440894753982804,-0.005914781355068467
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.302157841475776,-0.005843451723281199,-0.00006746279157916063,-0.00591091451486036
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.36887066051535,-0.005849471688662211,-0.00005750057284144468,-0.0059069722615036555
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.435583479555106,-0.005838289322782315,-0.0000646750635448683,-0.005902964386327183
/Users/monochromatti/surfdrive/Measurements/2023/acoustic_resonators/src/acoustic_resonators/stroboscopy/raw_data/20.11.19/15h37m10s_long scan on flake (pump V 1 mW ND 0.2 640nm) A+B in Stanford___294.939-293.156_.txt,1.0,51.50229629859468,-0.005799865138964429,-0.00009903566688412423,-0.005898900805848553
